text,label,auto_label_confidence,label_encoded
"""berapa lama prosesnya?",Information,1.0,1
"""berapa biaya relokasi?",Information,0.7142857142857143,1
"""bagaimana cara cek cakupan area?",Information,1.0,1
"""kendal, bangunkerto, turi, sleman, yogyakarta",Problem,0.0,2
"""saya mau relokasi",Request,1.0,3
"""internet saya up and down",Problem,1.0,2
"""bagaimana apabila alamat baru tidak tercakup untuk relokasi?",Request,0.6666666666666666,3
"""request dong mau ikut promo",Information,1.0,1
"""ada biaya penalty untuk terminasi?",Information,0.6,1
"""mau tanya paket",Problem,0.0,2
"""alamat saya sudah tercover belum ya?",Information,1.0,1
"""kalau dirumah pakai smart tv dan cctv pakai yang mana ya?",Information,1.0,1
"""ada promo apa bulan ini?",Information,1.0,1
"""bukan disitu alamatnya",Problem,0.0,2
"""kalau karena internet lambat apakah ada penalty untuk terminasi?",Problem,0.4,2
"""wilayah sukawati bali",Problem,0.0,2
"""baru berlangganan",Problem,0.0,2
"""info produk biznet home",Information,1.0,1
"""saya mau tanya pembayaran biznet bisa apa saja.",Information,1.0,1
"""biznet home yang berapa ya?",Information,1.0,1
"""aku gabisa bayar lewat va bca",Problem,0.0,2
"""bisa di jelaskan detail harga masing masing dari promo tersebut",Information,1.0,1
"""mau tanya cakupan min",Problem,0.0,2
"""berapa harga layanan biznet home internet 1d",Information,1.0,1
"""apakah bisa diinformasikan status perangkat modem saya ini sewa atau beli?",Problem,0.6666666666666666,2
"""berapa lama massa kontrak berlangganan biznet?",Information,1.0,1
"""saya ingin tanya biznet",Problem,0.0,2
"""mau nanya desember ini ada promo apaan aja ya?",Information,1.0,1
"""tolong cek jaringan saya",Request,1.0,3
"""apakah biznet home tercover area cibinong?",Information,1.0,1
"""lagi ada promo apa yah?",Information,1.0,1
"""saat ini internet ku down",Problem,1.0,2
"""berapa harga 1 unit iptv?",Information,1.0,1
"""mau ikut promo bisa",Information,1.0,1
"""payment",Problem,0.0,2
"""saya ga bs bayar via va",Problem,0.0,2
"""boleh diinformasikan promo biznet home?",Information,1.0,1
"""selain itu ada promo apa lagi? itu doang?",Information,1.0,1
"""ada paket apa saja di biznet home?",Information,1.0,1
"""internet saya down",Problem,1.0,2
"""kalau kendala internet mati saya harus bagaimana?",Problem,0.8,2
"""bayar promo",Information,1.0,1
"""cara berlangganan baru bagaimana?",Information,1.0,1
"""apakah dapat ip publik?",Information,1.0,1
"""apakah pembayarannya bisa menggunakan kartu kredit?",Information,1.0,1
"""tanya produk",Problem,0.0,2
"""mau ganti paket ke biznet home yang lebih tinggi",Request,1.0,3
"""pembayaran lewat uob bisa atau tidak?",Information,1.0,1
"""gak ada promo spesial tahun baru?",Information,1.0,1
"""baik terimakasih",Problem,0.0,2
"""ikut promo",Information,1.0,1
"""kalau pasang baru apa dapat promo juga?",Information,0.6,1
"""kok lama",Problem,1.0,2
"""promo 2025",Information,1.0,1
"""promo di nusa tenggara",Information,1.0,1
"""engga dulu deh",Problem,0.0,2
"""sudah restart modem masih sama",Problem,1.0,2
"""saya mau ubah nama wifi",Problem,0.0,2
"""ada paket paling murah berapa?",Information,1.0,1
"""kalau tidak ada lampu merah los, namun lampu pon berkedip, apa yang harus saya lakukan?",Problem,0.6666666666666666,2
"""kurang menarik promonya",Problem,0.0,2
"""ke biznet home 3d bisa ga?",Information,1.0,1
"""apakah tidak ada promo tahun baru?",Information,1.0,1
"""apakah ada promo khusus untukku?",Information,1.0,1
"""biznet home 0dn",Problem,0.0,2
"""cara daftar nya gimana?",Information,1.0,1
"""klo ubah password?",Information,1.0,1
"""saya ada kendala pembayaran nih",Problem,1.0,2
"""promo apa yang saat ini tersedia?",Information,1.0,1
"""ada indikator loss merah",Problem,0.0,2
"""internet",Problem,0.0,2
"""kalo mau relokasi dong",Request,1.0,3
"""inet saya down",Problem,1.0,2
"""tahun depan ppn nya berapa? 11% atau 12%",Information,1.0,1
"""nanya perihal promo",Information,1.0,1
"""bisa diinformasikan biaya bulanan saya saat ini berapa?",Information,1.0,1
"""berapa lama proses intalasinya?",Information,1.0,1
"""mau bayar",Problem,0.0,2
"""bagaimana cara cek ping dan tracert apabila ada kendala akses website?",Information,0.6,1
"""tidak cukup, terima kasih",Problem,0.0,2
"""gimana promo nya",Information,1.0,1
"""mau tanya paket yang available apa ajaa ya?",Information,1.0,1
"""sebutkan cara yang lengkap untuk pergantian data",Problem,0.0,2
"""dimana saya bisa mendapatkan username dan password untuk login ke my biznet tersebut?",Information,1.0,1
"""cara bayar biznet home ?",Information,1.0,1
"""virtual account betapa",Problem,0.0,2
"""kabel nya ada yang putus kaya nya min",Problem,1.0,2
"""ok terima kasih",Problem,0.0,2
"""apa ada kontak sales yang bisa saya hubungi?",Information,1.0,1
"""kalau ada kendala akses aplikasi, apakah perlu cek ping dan tracert juga?",Problem,0.6666666666666666,2
"""bayar dengan cara di cicil apakah bisa ?",Information,1.0,1
"""terminate gimana?",Information,1.0,1
"""apakah ada promo 6+6?",Information,1.0,1
"""ga punya akunnya",Problem,0.0,2
"""bayar dengan cara hutang ?",Information,1.0,1
"""minta nomornya",Request,1.0,3
"""jadi bagaimana cara termudah untuk dapat saya order promo tersebt",Information,1.0,1
"""promo 2+1 saja",Information,1.0,1
"""selain kartu kredit, pembayarannya bisa menggunakan apa aja ya?",Information,1.0,1
"""saya tidak mau ribet",Problem,0.0,2
"""apakah ada promo 2+1",Information,1.0,1
"""ada whatsappnya ga?",Information,1.0,1
"""bagaimana cek ping dan tracert aplikasi di android?",Information,1.0,1
"""mahal soalnya klo telp ke contact center",Problem,0.0,2
"""pakai yang 0d bisa gak?",Information,1.0,1
"""bisa di info aja nomor va buat bayar",Information,1.0,1
"""untuk promo nya?",Information,1.0,1
"""apakah bisa untuk relokasi?",Request,0.6666666666666666,3
"""kantor cabang di cibinong dimana?",Information,1.0,1
"""maksimal penarikan kabel berapa meter",Information,1.0,1
"""promo 12+5",Information,1.0,1
"""tidak ada paket 1b, adanya paket 1d?",Information,1.0,1
"""username sama pass loginnya apa ?",Information,1.0,1
"""tolong di bantu promo 3+1",Request,0.5,3
"""tagihan di bayarin teman ?",Information,1.0,1
"""masih kemahalan promonya, ada promo yang lebih murah nggk?",Information,1.0,1
"""pembayarannya bisa di store terdekat gak?",Information,1.0,1
"""saya ada 7 perangkat aktif di rumah",Problem,0.0,2
"""bagaimana kalo tagihan belum dibayarkan ?",Information,1.0,1
"""saya mau promo yang 2+1 ada nggak?",Information,1.0,1
"""siang, saya ganjar saya mau berlangganan layanan internet dan tv untuk dirumah saya. di biznet ini layanannya apa saja ya?",Information,1.0,1
"""di my biznet no promo available, kenapa?",Information,0.75,1
"""lambat internet",Problem,1.0,2
"""saya buka dari aplikasinya kok ada?",Problem,0.5,2
"""beda gini sih jawabannya",Problem,0.0,2
"""tidak jadi ikut promo",Information,1.0,1
"""mau bulanan saja",Problem,0.0,2
"""boleh dibantu promo apa saja yang berlaku?",Information,1.0,1
"""kalau 1d gimana?",Information,1.0,1
"""saya ingin melakukan pembayaran namun nama yang tertera pada virtual account saya tidak sesuai, saya harus bagaimana",Problem,0.0,2
"""ok, kalau tempat saya untuk rt rw net apa bisa dipasang?",Information,1.0,1
"""speed test cuma dapat 10 mbps",Problem,0.0,2
"""pembayarannya bisa di branch terdekat gak?",Information,1.0,1
"""pembayaran di tolak",Problem,0.0,2
"""bagaimana cara ganti ssid dan password wifi?",Information,1.0,1
"""terimakasih, siapa nama atasan anda ?",Information,1.0,1
"""masih sama ini",Problem,0.0,2
"""kalau untuk kantor apa bisa pakai biznet home?",Information,1.0,1
"""kenapa kendala terus ya ini",Problem,1.0,2
"""tadi katanya nggak ada",Problem,0.0,2
"""kalo sudah beberapa kali disambung gimana itu min kabel nya",Problem,0.0,2
"""kalau ruko apa bisa pakai biznet home?",Information,1.0,1
"""coba cek sama minta teknisi cek ke rumah",Request,1.0,3
"""ada promo gak?",Information,1.0,1
"""saya belum terbantu ini",Problem,0.0,2
"""kalau metode pembayarannya bisa dengan apa saja?",Information,1.0,1
"""cara pembayaran mebbunakan livin mandiri",Problem,0.0,2
"""langsung aja kirim teknisi",Problem,0.0,2
"""cara bayar",Problem,0.0,2
"""lebih baik ordernya lewat mana nih?",Information,1.0,1
"""lewat wa ini atau aplokasi saja?",Information,1.0,1
"""saya sudah bayar tapi internetnya belum bisa digunakan. kenapa ya?",Problem,0.5,2
"""berapa maksimal power modem min?",Information,0.6,1
"""klo ngga ada yg dateng",Problem,0.0,2
"""saya terminate aja lah",Problem,0.0,2
"""pemasangan baru promo tahunan jadi berapa?",Information,0.5555555555555556,1
"""tagihan dan virtual account berbeda ?",Information,1.0,1
"""cara lain ada ngga",Problem,0.0,2
"""boleh kak, alamat rumah saya di komplek depnaker, jl parkit blok c. 48, jaka setia, bekasi selatan kota bekasi 17147",Problem,0.0,2
"""saya kan punya id lain",Problem,0.0,2
"""saya sudah bayar, kenapa masih ada tagihan di virtual account?",Problem,0.5,2
"""dan info adik saya lagi kendala",Problem,0.5,2
"""internet cepat tanpa fup",Information,1.0,1
"""kalau dengan cicilan kartu kredit apakah bisa?",Information,1.0,1
"""saya mau bertanya",Problem,0.0,2
"""alamat saya belum tercover, harus gimana biar ke cover?",Information,1.0,1
"""mau terhubung ke cs",Problem,0.0,2
"""kalau 9+3 jadi berapa?",Information,1.0,1
"""km namanya emang siapa ya?",Information,1.0,1
"""kalo internet saya sering lamabt knp?",Information,1.0,1
"""saya punya id lain",Problem,0.0,2
"""apakah bisa melakukan pembayaran dengan kartu kredit?",Information,1.0,1
"""bantu aku donk",Problem,0.0,2
"""promo untuk tahun depan apa ya?",Information,1.0,1
"""tolong diinformasikan paket layanan yang tersedia untuk rumah saya",Request,1.0,3
"""apa ada paket dengan tv?",Information,1.0,1
"""tidak ada promo free biaya instalasi?",Information,1.0,1
"""formulir autodebet cc bisa didapat di mana?",Information,1.0,1
"""harganya berapa?",Information,1.0,1
"""koneksi dirumah saya lemot yah",Problem,1.0,2
"""apa bisa mendaftarkan autodebet untuk pembayaran biznet?",Information,1.0,1
"""mau beli promo",Information,1.0,1
"""bisa pakai stb merek lain?",Information,1.0,1
"""saya mau yang layanan home internet 1d",Problem,0.0,2
"""saya minta info promo lagi dong",Information,0.6666666666666666,1
"""cara bayar tokopedia",Problem,0.0,2
"""kenapa gak bisa bantu cek, kan idnya sudah saya info",Information,0.6666666666666666,1
"""iya iya nggak usah di bom chat gtu dong",Problem,0.0,2
"""status akunnya gimana?",Information,1.0,1
"""saya tidak bisa bayat, infonya no anda tidak terdaftar,",Problem,1.0,2
"""internet saya ga bisa konek ke iphone kak",Problem,1.0,2
"""mau order paket internet biznet di banten",Problem,0.0,2
"""ada promo untuk iptv?",Information,1.0,1
"""minta detail dan pastinya dong buat harga dari promo, lebih baik saya pilih ya mana nih?",Information,0.7142857142857143,1
"""saya membutuhkan layanan internet dengan penggunaan ip static apakah biznet menyediakan?",Information,1.0,1
"""berapa hari estimasi pemasangan?",Information,0.6,1
"""ada daftar channel nya ga?",Information,1.0,1
"""kalau terdaftar autodebet apakah tetap bisa mengikuti promo?",Information,1.0,1
"""apakah ada sales yang bisa saya hubungi?",Information,1.0,1
"""bagaimana cara untuk pemutusan jaringan?",Information,1.0,1
"""mau tanya paket yang available apa ajaa yaa untuk area jakarta?",Information,1.0,1
"""udh restart router masih sama",Problem,1.0,2
"""ga ada hbo ya?",Information,1.0,1
"""ada nomor wa sales area gianyar?",Information,1.0,1
"""saya gabisa bayar",Problem,0.0,2
"""kalau terdaftar autodebet bagaimana langkah untuk terminasi?",Request,0.6666666666666666,3
"""di bogor apa bisa pasang iptv nya saja tanpa internet",Problem,0.0,2
"""saya ada kendala pembayaran",Problem,1.0,2
"""bukannya promo 12+5 itu benarnya  12+6 ya",Information,1.0,1
"""jadi dari sini urang update informaisnya ya?",Information,1.0,1
"""teman saya ada pakai biznet metronet, apa bisa dipasang biznet iptv di akunnya?",Information,1.0,1
"""kalau begitu cara pendaftaran layanan biznet home bagai mana?",Information,1.0,1
"""biznet ada layanan apa saja?",Information,1.0,1
"""berapa lama proses terminasi?",Information,0.6,1
"""saya ada 2 router dengan 15 perangkat",Problem,1.0,2
"""call center biznet home",Problem,0.0,2
"""apakah tidak ada biaya waive untuk pinalty nya",Information,1.0,1
"""misal saya baut order berapa lama linknya bisa dibayar ya?",Information,1.0,1
"""mau rubah password gimana caranya?",Information,1.0,1
"""promo yang available apa aja ya?",Information,1.0,1
"""kalau sudah isi formulir terminasi namun ada tagihan masuk ke email, apa yang harus saya lakukan?",Request,0.6666666666666666,3
"""saya mau yang layanan biznet home internet 1d, tolong saya diberikan detail harganya?",Request,0.6666666666666666,3
"""apakah ada promo 6+6?",Information,1.0,1
"""ini belom dibales",Problem,0.0,2
"""kemarin saya ditawarin promo itu",Information,1.0,1
"""ada hbo?",Information,1.0,1
"""bayar lewat mana cok",Problem,0.0,2
"""tolong berikan saya detail harganya termasuk dengan ppn dengan sewa modem",Problem,0.5,2
"""berapa saja kecepatan paket biznet",Information,1.0,1
"""kata spv saya unlimited selama order masih ada?",Information,1.0,1
"""anda kenal spv saya nggak?",Information,1.0,1
"""kenapa 1500933 sulit dihubungi?",Problem,0.5,2
"""kendala tagihan berbeda",Problem,1.0,2
"""kalau news ada apa aja?",Information,1.0,1
"""kalo buat bayar lebih cepat lewat mana ya?",Information,1.0,1
"""produk yang murah meriah",Problem,0.0,2
"""router apa yg recomended?",Problem,0.6666666666666666,2
"""saya mau yang dengan beli modem saja deh, tolong berikan detail harnganya kak",Problem,0.5,2
"""bayarin dong min",Problem,0.0,2
"""kalau produk lainnya apa aja ya",Problem,0.0,2
"""bulan depan gua ganti",Problem,0.0,2
"""ada lagi ga paket lainnya",Problem,0.0,2
"""mau tau cara ganti password wifi gimana ya?",Information,1.0,1
"""saya mau pasang iptv, berapa harga untuk pemasangan paket iptv?",Information,0.7142857142857143,1
"""kalo paket perusahaan ada ngga",Problem,0.0,2
"""tolong transferin uang ke saya dong buat bayar biznet ini",Request,1.0,3
"""untuk layanan internet dan tv d biznet apaan aja?",Information,1.0,1
"""pemasangan nya dari siapa nanti?",Request,0.6666666666666666,3
"""kan lu assisten, bantuin gua lah buat bayar ini tagihan",Problem,0.0,2
"""kalo ganti password wifi gimana?",Information,1.0,1
"""apakah ada promo berlangganan baru saat ini?",Information,1.0,1
"""iya kendala bayar, karena uangnya belum ada, gimana nih bot",Problem,1.0,2
"""internet tidak bisa digunakan",Problem,1.0,2
"""untuk area sumatra ada paket apa aja?",Information,1.0,1
"""apa ada nat geo di chanel iptv nya?",Information,1.0,1
"""memang kapan masa tenggang akun gua?",Information,1.0,1
"""boleh, tolong beritahu saya paket layanannya apa saja",Request,0.5,3
"""kalau mau tambah aku biznet baru dengan ktp yang sama apakah bisa?",Information,1.0,1
"""saya mau chat dengan customer service",Problem,0.0,2
"""iya kapan tanggalnya, butuh tanggal pastinya jatoh di tanggal berapa",Information,1.0,1
"""cara change data dong",Problem,0.0,2
"""sisa kuota saya brp?",Information,1.0,1
"""saya mau yang kombinasi paket internet dan iptv",Problem,0.0,2
"""kalau ada kabel yang terputus, berapa lama tim teknisi akan datang melakukan perbaikan?",Information,0.6,1
"""emang itu kalo nggak bayar bakal di ambil modemnya",Problem,0.0,2
"""saya mau ikut promo 8+4",Information,1.0,1
"""saya taunya modem sajya sewa atau beli dimana?",Information,0.6,1
"""apakah layanan saya bisa dilakukan relokasi ke daerah sumatra barat?",Request,0.6666666666666666,3
"""kalau dalam waktu 1x24 jam tidak ada kunjungan tim teknisi, apakah akan ada kompensasi?",Information,1.0,1
"""kalo mau nambah iptv gimana?",Information,1.0,1
"""mau change emial aku bisa ga di biznet",Problem,0.0,2
"""mau promo 12+5 ada ga?",Information,1.0,1
"""ya ga mau tau, saya kemarin ditawarin promo 8+4",Information,1.0,1
"""apakah perlu hubungin customer service?",Information,1.0,1
"""kenapa massa aktif saya selalu maju?",Problem,0.5,2
"""tolong berikan saya detail harganya untuk paket internet dan iptv",Request,1.0,3
"""saya salah bayar ke nomor virtual account orang lain, apa yang harus saya lakukan?",Information,1.0,1
"""untuk pembayaran kemana ya?",Information,1.0,1
"""bisa perubahan data ga?",Information,1.0,1
"""apa kesalahan bayar ke akun lain bisa direfund?",Information,1.0,1
"""kalo ganti paket gimana?",Request,0.6666666666666666,3
"""untuk trasnfer bank ada bank apa saja?",Information,1.0,1
"""apakah bisa mengganti email dan nomor hp di kaun?",Information,1.0,1
"""apa bisa ganti kepemilikan biznet?",Information,1.0,1
"""kalo mau ikut promo 3+1 gmn ya?",Information,1.0,1
"""apakah bisa mengganti nama menggunakan nama pt?",Information,1.0,1
"""masa aktif masih 3 bulan lagi, mau change packet bisa min?",Information,1.0,1
"""pembayaran apa saja yang disediakan oleh biznet",Information,1.0,1
"""masa aktif masih 3 bulan lagi, mau ikut promo bisa?",Information,1.0,1
"""kalau saya tidak memiliki bank dari ke-4 bank tersebut gimana? saya punyanya bank bri",Information,1.0,1
"""saya ga bisa buka detik.com",Problem,1.0,2
"""nggak mau udahan aja ah",Problem,0.0,2
"""saya bisa dapet promo apa?",Information,1.0,1
"""kenapa saya menerima tagihan atas nama orang lain?",Problem,0.5,2
"""untuk transfer antar bank ini menggunakan virtual account apa gimana?",Information,1.0,1
"""bisa dirincikan untuk biaya promonya?",Information,1.0,1
"""saya mau *12+5 *",Problem,0.0,2
"""saya kan hanya puna bank bri saja, berati nanti saya transfernya ke bank apa ya?",Information,1.0,1
"""tidak ada promo tersedia di my biznet, gimana?",Information,1.0,1
"""internet aku putus min tidak bisa dipakai",Problem,1.0,2
"""bagaiamana cara setting router?",Problem,0.6666666666666666,2
"""maksudnya setting router tambahan atau extender",Problem,1.0,2
"""untuk layanan biznet home ini ada kontrak berlangganannya ga?",Information,1.0,1
"""saya mau promo 12+5",Information,1.0,1
"""promo terbaru",Information,1.0,1
"""pembayaran biznet home bisa make bank apa aja ya??",Information,1.0,1
"""promo desember apa",Information,1.0,1
"""saya tidak bisa bayar va bca",Problem,1.0,2
"""kalo modem dibawa pindah sendiri bisa ngga",Problem,1.0,2
"""apabila saya berlangganan dengan sewa modem apakah nantinya bisa beli perangkat modem?",Problem,0.6666666666666666,2
"""lokasi desa ketumping udah kofer blm",Problem,0.0,2
"""kalo lewat shoope ga bisa ya?",Problem,0.75,2
"""saya tidak ada pulsa jadi disini saja saya komplainnya",Problem,0.0,2
"""internet mati",Problem,1.0,2
"""apabila nanti saya terminasi lalu saya berlangganan lagi apakah bisa?",Request,0.6666666666666666,3
"""why mu quota doesnt decreased?",Information,1.0,1
"""kalo saya bayar di jam 12 malam apakah bisa langsung aktit atau bertambah?",Information,1.0,1
"""min internet saya mati",Problem,1.0,2
"""koneksi down",Problem,1.0,2
"""status internet",Problem,0.0,2
"""internet saya mati nih",Problem,1.0,2
"""my quota didn't decreased any at all",Problem,0.0,2
"""interner down",Problem,1.0,2
"""internet aku gabisa dipakai",Problem,0.0,2
"""down",Problem,1.0,2
"""ini juga koneksi internetnya putus nyambung",Problem,1.0,2
"""biznet home",Problem,0.0,2
"""ada promo apa?",Information,1.0,1
"""biznet dedicated",Problem,0.0,2
"""saya mau tanya produk biznet home apa saja",Information,1.0,1
"""i have red blinking lamp on my modem what should i do?",Problem,0.6666666666666666,2
"""saya mau ubah nama akun apakah bisa?",Information,1.0,1
"""please  check my account 5501147 , i forgot the service",Problem,0.0,2
"""paket metronet",Problem,0.0,2
"""lagi ada promo apa min?",Information,1.0,1
"""biznet homr",Problem,0.0,2
"""mau tanya quota",Problem,0.0,2
"""connection down",Problem,1.0,2
"""apakah 2025 ppn biznet jadi 12%?",Information,1.0,1
"""boleh minta metode pembayaran layanan home",Request,0.5,3
"""saya mau yg gamers, apa bisa di pasang di toko saya?",Information,1.0,1
"""koneksi saya gk bisa dipake",Problem,0.0,2
"""mau tanya inet saya down",Problem,1.0,2
"""kalo saya mau relokasi gimana caranya?",Request,0.6666666666666666,3
"""waaaa you only can check based on billing number?",Information,1.0,1
"""mau cek sisa quota",Problem,0.0,2
"""jalan melawai kebayoran baru",Problem,0.0,2
"""jakarta timur, cakung",Problem,0.0,2
"""ngga bisa di info disini ya",Information,0.6666666666666666,1
"""caranya bagaimana",Problem,0.0,2
"""indikator modem jika down",Problem,1.0,2
"""saya sudah restart tapi masih mati",Problem,1.0,2
"""dapat ip publik statik ga ya?",Information,1.0,1
"""min internet mati",Problem,1.0,2
"""bagaimana caranya login ke mybiznet ?",Information,1.0,1
"""biznet home, internet down",Problem,1.0,2
"""saya mau tanya tentang promo",Information,1.0,1
"""soalnya ini internet lambat",Problem,1.0,2
"""internet saya slow pas beut nich. ads yang bisa tangani gk kawan?",Information,1.0,1
"""saya perlu internet di rumah dan tv, apakah ada?",Information,1.0,1
"""no, i just want to chat with you bella",Problem,0.0,2
"""promo biznet home",Information,1.0,1
"""tanya promo yang ada",Information,1.0,1
"""sudah di restart koneksi jadi mati",Problem,1.0,2
"""saya mau ganti paket ke yg lebih murah gimana caranya?",Request,0.6666666666666666,3
"""untuk pembayaran apakah bisa ditangguhkan",Problem,0.0,2
"""layanan metronet itu apa",Problem,0.0,2
"""please help me order promo 3+1",Information,1.0,1
"""apa ada promo yg tersedia saat ini?",Information,1.0,1
"""connection intermitten",Problem,0.0,2
"""kalau saya lewat tanggal masa aktif akun nanti gimana nasib saya?",Information,1.0,1
"""sorry udah aktif lagi nih",Problem,0.0,2
"""indikator modem huwawei saya berwarna merah",Problem,1.0,2
"""dikarenakan kondisi keuangan saya maka saya minta ditangguhkan dibulan depan",Request,1.0,3
"""relokasi",Request,1.0,3
"""sudah di restart tapi kendala lambat masih juga ya",Problem,1.0,2
"""koneksi saya down",Problem,1.0,2
"""apa ada iptv?",Information,1.0,1
"""untuk cek speed di mana ya",Information,1.0,1
"""ada paket apa saja iptv?",Information,1.0,1
"""berapa harga modem?",Information,0.7142857142857143,1
"""halo, apa bisa dibantu untuk berlangganan",Problem,0.0,2
"""hi bella saya ingin cek internet saya apakah aman di sistem?",Information,1.0,1
"""payment problem",Problem,0.0,2
"""hai, aku customer internetku naik turun deh",Problem,0.0,2
"""connection slow",Problem,0.0,2
"""biznet metronet",Problem,0.0,2
"""saya ada kendala internet dilokasi tidak bisa digunakan dan ada loss merah",Problem,1.0,2
"""promo metronet",Information,1.0,1
"""saya ingin tau dulu harganya",Problem,0.0,2
"""hasil speed test cuma 10 mbps, memang berapa ya kecepatan layanan saya",Information,1.0,1
"""kendala internet loss merah",Problem,1.0,2
"""saya mau tambah data nomor telp",Problem,0.0,2
"""terima kasih untuk ganti modem gimana",Problem,1.0,2
"""promo metronet",Information,1.0,1
"""pada point satu berapa lama diberikan waktunya?",Information,1.0,1
"""internet down",Problem,1.0,2
"""kendala internet slow, gimana nih",Problem,1.0,2
"""mau dong channel lengkapnya",Problem,0.0,2
"""biznet metronet",Problem,0.0,2
"""pilihan internet untuk kantor",Problem,0.0,2
"""apakah modem biznet sudah 1g",Problem,1.0,2
"""apakah mybiznet sudah tersedia di appstore atau playstore ?",Information,1.0,1
"""i have issu with my quota which is has been renewed since a week ago but didn't decreased any at all",Problem,0.0,2
"""mau tanya paket promo yang tersedia skrg, tidak mau ke customer service",Information,1.0,1
"""biznet home,",Problem,0.0,2
"""harga modem berapa?",Information,0.7142857142857143,1
"""kapan mybiznet ada di appstore?",Information,1.0,1
"""saya tidak bisa melakukan pembayaran melalui bank danamon",Problem,1.0,2
"""untuk promo biznet home ada apa saja?",Information,1.0,1
"""min internet saya putus sambung dari sore tadi, modem ga di otak atik",Problem,1.0,2
