text,label,auto_label_confidence
"""Mohon diinformasikan untuk metode pembayaran layanan Biznet bisa melalui apa saja?""",Information,0.7142857142857143
"""mau beli quota""",Problem,0.0
"""Bagaimana Cara sembunyikan SSID wifi?""",Information,1.0
"""Berapa jarak jangkauan signal wifi 2,4 Ghz?""",Information,1.0
"""Berapa jarak jangkauan signal wifi 5 Ghz?""",Information,1.0
"""Promo layanan Biznet?""",Information,1.0
"""Berapa harga promo 3+1 daerah kota surabaya?""",Information,1.0
"""Berapa harga promo 6+2 daerah Yogyakarta?""",Information,1.0
"""Berapa harga promo 9+3 daerah Bandung?""",Information,1.0
"""Berapa harga promo 12+5 daerah Jakarta selatan?""",Information,1.0
"""Berapa lama Masa aktif layanan Biznet Home?""",Information,1.0
"""Berapa lama masa tenggang layanan Biznet Home?""",Information,1.0
"""mau beli quota""",Problem,0.0
"""mau beli quota""",Problem,0.0
"""Harga add on IPTV?""",Information,0.6
"""Berapa harga layanan IPTV?""",Information,1.0
"""Bagaimana cara restart modem?""",Information,0.6
"""Jika ingin pindah alamat, namun lokasi baru tidak tercakup, bagaimana?""",Request,0.6666666666666666
"""Penyebab jaringan lambat karena apa?""",Problem,0.6666666666666666
"""cara membeli add on kuota?""",Request,0.6666666666666666
"""login my biznet gimana?""",Information,1.0
"""mau beli quota""",Problem,0.0
"""mau beli quota""",Problem,0.0
"""Kalo beli modem harganya berapa ya??""",Information,0.6
"""mau ganti paket""",Request,1.0
"""ingin beli extra kuota""",Problem,0.0
"""saya mau complaint""",Problem,0.0
"""internet down""",Problem,1.0
"""loss merah""",Problem,0.0
"""mau ganti paket""",Request,1.0
"""mau beli quota""",Problem,0.0
"""harga produk biznet""",Information,1.0
"""ingin membeli kuota""",Problem,0.0
"""001000378036""",Problem,0.0
"""Internet aga lambat""",Problem,1.0
"""internet lambat""",Problem,1.0
"""mau beli quota""",Problem,0.0
"""mau beli etra quota""",Problem,0.0
"""mau beli extra quota""",Problem,0.0
"""harga produk biznet""",Information,1.0
"""apakah palmerah jakarta tercover""",Problem,0.0
"""halo""",Problem,0.0
"""saya mau beli quota""",Problem,0.0
"""harga modem biznet""",Problem,0.5
"""harga modem biznet home""",Problem,0.5
"""cara login my biznet""",Problem,0.0
"""Modem los""",Problem,1.0
"""harga modem biznet""",Problem,0.5
"""tidak saya ingin membeli modem biznet baru""",Problem,1.0
"""menambah perangkat yang sudah ada""",Problem,0.0
"""harga modem biznet""",Problem,0.5
"""biznet home""",Problem,0.0
"""saya maut ambah modem""",Problem,1.0
"""ya router mesh wifi""",Problem,1.0
"""Los modem min""",Problem,1.0
"""internet lambat""",Problem,1.0
"""Los""",Problem,1.0
"""Halo internet saya down bisa di cek?""",Problem,0.6666666666666666
"""Harga modem""",Problem,0.5
"""modem saya loss""",Problem,1.0
"""Mau ke cs""",Problem,0.0
"""modem saya loss""",Problem,1.0
"""saya mau ubah paket""",Request,1.0
"""Promo""",Information,1.0
"""ubah paket ke 3D""",Request,1.0
"""saya mau terhubung dengan cs""",Problem,0.0
"""Modem los""",Problem,1.0
"""Promo""",Information,1.0
"""Internet mati nih""",Problem,1.0
"""Beli promo""",Information,1.0
"""Ingin cp""",Problem,0.0
"""Change package""",Problem,0.0
"""Ke pake home 1d""",Problem,0.0
"""Harga modem berapa ?""",Information,0.7142857142857143
"""Bisa gak aku config modem manual ?""",Problem,0.6666666666666666
"""Bisa gak config modem mamual?""",Problem,0.6666666666666666
"""Oke kalok mai ganti pw wifi ?""",Information,1.0
"""saya mau beli quota""",Problem,0.0
"""Terus kalok promo ada gak?""",Information,1.0
"""Oke aku ada rencana pasang di surabaya di merr ke cover gak ?""",Information,1.0
"""Paketnya apa aja ya?""",Information,1.0
"""Kalok pkek kabel bawah ranah kenak biaya gak ?""",Information,1.0
"""Kalok bolej tau reminder pembayaran dikirim kapan ?""",Information,1.0
"""Ada modem wireless gak ?""",Problem,0.6666666666666666
"""Apakah tidak ada promo beli modem ?""",Information,0.6
"""Cara bayar via mandiri""",Problem,0.0
"""Nomer va bsi""",Problem,0.0
"""Kalok lupa username sama password pppoe gemana ?""",Problem,0.6666666666666666
"""Cara download aplikasi my biznet dimana ?""",Information,1.0
"""Cara diwnload aplikasi my biznet domana?""",Information,1.0
"""Biaya pasang baru biznet berapa ?""",Information,0.7142857142857143
"""Kalok harga relokasi home ?""",Information,0.6
"""Kalok mau ngjuin sponsor kemana ?""",Information,1.0
"""Ciri ciri tiang biznet gemana ? Soalnya ada tiang miring di jalan""",Information,1.0
"""Biznet bagus gal sih ?""",Information,1.0
"""Kalok mau langganan caranya gemana ?""",Information,1.0
"""Oke biatanya berapa ?""",Information,1.0
"""Oke terus bisa cek coverage gak ?""",Request,0.6666666666666666
"""Saya mau pasang di soe""",Problem,0.0
"""Lebih mahal ya hatganya?""",Information,1.0
"""Oke terus kalok nambah touter gitu bisa gak""",Problem,0.0
"""Yep nambah router mesh wifi""",Problem,1.0
"""Bukanya kmren ada ya ?""",Information,1.0
"""Oke cara belinya gmn ?""",Information,1.0
"""Kalok harga paket 0d brrapa?""",Information,1.0
"""Bukan 0dw tapi 0d""",Problem,0.0
"""Tapi kenapa tadi infonya 0dw bukan 0d?""",Problem,0.5
"""Oke terus kapan reminder pembayaran dikirim?""",Information,1.0
"""Oke lalu kalok modem saya los merah saya harus apa ?""",Problem,0.8
"""Apa aladan saya pilih biznet home ?""",Information,1.0
"""Terus kalok benefit 0d apa aja yg bisa saya dapet ?""",Information,1.0
"""Estimasi waktu bayar promo""",Information,1.0
"""Masa kontrak berlaku berapa lama ?""",Information,1.0
"""Terus kalok berenti sebelum lontrak habis denda gitu ?""",Information,1.0
"""Paket biznet""",Problem,0.0
"""saya mau ganti paket""",Request,1.0
"""hubungkan ke agent""",Problem,0.0
"""Saya ingin ganti paket ke Gamers 3D""",Request,1.0
"""Berbicara dengan cs""",Problem,0.0
"""internet di rumah tidak bisa dipake""",Problem,1.0
"""customer service""",Problem,0.0
"""harga 1D""",Information,1.0
"""live agent dong""",Problem,0.0
"""Mau tanya tentang Biznet Home, ada paket apa ajaa?""",Information,1.0
"""Halo Pagi, mau tanya tentang biznet home""",Problem,0.0
"""Paket termahal Biznet Home apa ya?""",Information,1.0
"""Paket termahal apa ya?""",Information,1.0
"""Bisa dititalin untuk Biznet Home 3D? beli modem""",Problem,0.6666666666666666
"""Totalin harga untuk ini berapa? sewa modem""",Information,0.7142857142857143
"""Kalo modem sewa totalnya berapa?""",Information,0.6
"""kalo beli modem?""",Problem,0.6666666666666666
"""aku pasang baru""",Request,1.0
"""saya mau pasang baru dengan beli modem dan paket Biznet Home 3D""",Problem,0.5
"""Live agent""",Problem,0.0
"""kenapa sih jaringan saya suka terputus sambung?""",Problem,0.75
"""bisa sambungkan ke live agent""",Problem,0.0
"""kenapa wifi 5G saya suka tidak terdetect?""",Problem,0.5
"""mau pindah lokasi""",Problem,0.0
"""proses nya berapa lama?""",Information,1.0
"""Cek koneksi""",Problem,0.0
"""Kalau saya terhalang sekat bagaimana Kak? soalnya modemnya jauh dari area yang saya gunakan""",Information,1.0
"""Internet saya ngga bisa digunakan""",Problem,1.0
"""saya mau pindah""",Problem,0.0
"""kenapa sering sekali terjadi kendala loss merah?""",Problem,0.75
"""pindah ke Jl. Pd. Mitra Lestari No.11 Blok A4, RT.002/RW.005, Jaka Setia, Bekasi Selatan, Bekasi, West Java 17147""",Problem,0.0
"""itu dikenakan biaya tidak?""",Information,1.0
"""Kalau ada gangguan area perbaikannya sampai kapan?""",Information,0.6
"""kenapa koneksi inet saya lemot banget ya?""",Problem,0.75
"""berapa hari tuh proses nya""",Information,1.0
"""bisa gk saya minta proses nya hanya 2 hari""",Request,1.0
"""kenapa koneksi internet saya up down?""",Problem,0.75
"""klo gitu diskon dong""",Information,1.0
"""kan lama proses nya di 7 hari, mahal tapi lama""",Problem,0.0
"""klo saya mau terminasi gimana?""",Request,0.6666666666666666
"""dih kok di kenakan pinalti?""",Problem,0.5
"""saya beli modem waktu itu dan tidak ada penjelasan kontrak""",Problem,1.0
"""Ada promo pembayaran?""",Information,1.0
"""Paket 3 Plus 1 hargfanya berapa?""",Information,1.0
"""Area Jawa ada paket apa saja?""",Information,1.0
"""Ada paket 350mbps?""",Information,1.0
"""Kalau mau promo bisa telfon ke mana?""",Information,1.0
"""Massa aktif saya sampai kapan?""",Information,1.0
"""Bisa ganti paket sekarang?""",Request,0.6666666666666666
"""Massa aktif nya bakal hangus ga?""",Information,1.0
"""Gimana caranya?""",Information,1.0
"""Customer Service""",Problem,0.0
"""Buat pake akun MyBiznet log innya bagaimana?""",Information,1.0
"""Promo saat ini?""",Information,1.0
"""Harga promo 9+3?""",Information,1.0
"""Internet saya terputus putus""",Problem,1.0
"""Customer service""",Problem,0.0
"""saya mau cek jumlah perangkat yg terhubung ke modem saya""",Problem,1.0
"""Lokasi saya sudah tercakup belum ya?""",Information,1.0
"""Villa Mahkota Pesona, Blok IJ 8 no 6, Bojong Kulur, Gunung Putri""",Problem,0.0
"""informasi promo""",Information,1.0
"""Promo saat ini?""",Information,1.0
"""Harga promo 9+3?""",Information,1.0
"""Customer service""",Problem,0.0
"""mau ganti paket gimana caranya""",Request,1.0
"""saya tidak hapal""",Problem,0.0
"""Masa aktif saya hingga 2025 ya. Apakah bisa mengikuti salah satu promo tersebut?""",Information,1.0
"""Change package""",Problem,0.0
"""internet saya slow""",Problem,0.0
"""Jadi baiknya gimana om?""",Information,1.0
"""baik, \nkalo masa aktifnya hinga 3 Januari 2025 gimana om?""",Information,1.0
"""Change package with another ID""",Problem,0.0
"""1000032151""",Problem,0.0
"""Internet saya terputus putus tiap malam""",Problem,1.0
"""hasil speedtest saya tida 1:1""",Problem,0.0
"""Apakah ada promo tahunan?""",Information,1.0
"""Internet saya tidak simetris, upload dan download tidak sesuai""",Problem,0.0
"""Change package with  another ID""",Problem,0.0
"""Cakupan area?""",Information,1.0
"""Bisa ga kalo saya ganti paket layanan dibawahnya?""",Request,0.6666666666666666
"""Kenapa lokasi saya gak bisa pake biznet?""",Problem,0.5
"""Upload dan download tidak Symmetrical""",Problem,0.0
"""Untuk prosesnya berapa lama?""",Information,1.0
"""Upload dan download tidak simetris""",Problem,0.0
"""Sudah punya Biznet""",Problem,0.0
"""Internet mati ni""",Problem,1.0
"""min saya rencana mau pindah rumah, apakah tetap bisa berlangganan layanan biznetnya?""",Information,1.0
"""promo 3+1 berapa""",Information,1.0
"""untuk biaya relokasi itu berapa ya min?""",Information,0.7142857142857143
"""proses terminasi""",Request,1.0
"""promo 6+2 berapa""",Information,1.0
"""i wanna check coverage area, can you help me?""",Request,0.6666666666666666
"""i live in pantai indah kapuk 3, north jakarta""",Problem,0.0
"""untuk pengecekan jaringan sudah tercover atau belum bagaimana ya?""",Information,1.0
"""Ingin merubah paket""",Problem,0.0
"""sudah restart masih lambat""",Problem,1.0
"""i wanna ask to create a trouble ticket""",Problem,1.0
"""biznet home""",Problem,0.0
"""ingin ganti paket aja""",Request,1.0
"""saya cek udah tercover, saya bisa ajukan sendiri atau perlu oleh customer ya?""",Information,1.0
"""Customer Service""",Problem,0.0
"""i wanna terminate my account""",Problem,0.0
"""Cara relokasi bagaimana?""",Request,0.6666666666666666
"""customer service""",Problem,0.0
"""Berapa lama prosesnya?""",Information,1.0
"""Berapa biaya relokasi?""",Information,0.7142857142857143
"""bagaimana cara cek cakupan area?""",Information,1.0
"""Kendal, Bangunkerto, Turi, Sleman, Yogyakarta""",Problem,0.0
"""Saya mau relokasi""",Request,1.0
"""Internet saya up and down""",Problem,1.0
"""Bagaimana apabila alamat baru tidak tercakup untuk relokasi?""",Request,0.6666666666666666
"""Request dong mau ikut promo""",Information,1.0
"""Ada biaya penalty untuk terminasi?""",Information,0.6
"""mau tanya paket""",Problem,0.0
"""cara relokasi""",Request,1.0
"""alamat saya sudah tercover belum ya?""",Information,1.0
"""kalau dirumah pakai smart tv dan cctv pakai yang mana ya?""",Information,1.0
"""ada promo apa bulan ini?""",Information,1.0
"""bukan disitu alamatnya""",Problem,0.0
"""Kalau karena internet lambat apakah ada penalty untuk terminasi?""",Problem,0.4
"""wilayah sukawati bali""",Problem,0.0
"""baru berlangganan""",Problem,0.0
"""Info produk Biznet home""",Information,1.0
"""Saya mau tanya pembayaran biznet bisa apa saja.""",Information,1.0
"""biznet home yang berapa ya?""",Information,1.0
"""aku gabisa bayar lewat VA BCA""",Problem,0.0
"""bisa di jelaskan detail harga masing masing dari promo tersebut""",Information,1.0
"""mau tanya cakupan min""",Problem,0.0
"""berapa harga layanan Biznet Home Internet 1D""",Information,1.0
"""apakah bisa diinformasikan status perangkat modem saya ini sewa atau beli?""",Problem,0.6666666666666666
"""berapa lama massa kontrak berlangganan biznet?""",Information,1.0
"""saya ingin tanya Biznet""",Problem,0.0
"""mau nanya desember ini ada promo apaan aja ya?""",Information,1.0
"""Tolong cek jaringan saya""",Request,1.0
"""apakah biznet home tercover area cibinong?""",Information,1.0
"""lagi ada promo apa yah?""",Information,1.0
"""saat ini internet ku down""",Problem,1.0
"""mau ganti paket""",Request,1.0
"""Berapa harga 1 unit IPTV?""",Information,1.0
"""Mau ikut promo bisa""",Information,1.0
"""Payment""",Problem,0.0
"""saya ga bs bayar via VA""",Problem,0.0
"""boleh diinformasikan promo Biznet Home?""",Information,1.0
"""selain itu ada promo apa lagi? itu doang?""",Information,1.0
"""ada paket apa saja di biznet home?""",Information,1.0
"""internet saya down""",Problem,1.0
"""Kalau kendala internet mati saya harus bagaimana?""",Problem,0.8
"""Bayar promo""",Information,1.0
"""cara berlangganan baru bagaimana?""",Information,1.0
"""apakah dapat ip publik?""",Information,1.0
"""apakah pembayarannya bisa menggunakan kartu kredit?""",Information,1.0
"""tanya produk""",Problem,0.0
"""mau ganti paket ke Biznet Home yang lebih tinggi""",Request,1.0
"""Pembayaran lewat UOB bisa atau tidak?""",Information,1.0
"""gak ada promo spesial tahun baru?""",Information,1.0
"""baik terimakasih""",Problem,0.0
"""ikut promo""",Information,1.0
"""kalau pasang baru apa dapat promo juga?""",Information,0.6
"""Kok lama""",Problem,1.0
"""Promo 2025""",Information,1.0
"""promo di nusa tenggara""",Information,1.0
"""engga dulu deh""",Problem,0.0
"""sudah restart modem masih sama""",Problem,1.0
"""Saya mau ubah nama wifi""",Problem,0.0
"""ada paket paling murah berapa?""",Information,1.0
"""Kalau tidak ada lampu merah LOS, namun lampu PON berkedip, apa yang harus saya lakukan?""",Problem,0.6666666666666666
"""kurang menarik promonya""",Problem,0.0
"""ke Biznet Home 3D bisa ga?""",Information,1.0
"""Apakah tidak ada promo tahun baru?""",Information,1.0
"""apakah ada promo khusus untukku?""",Information,1.0
"""biznet home 0dn""",Problem,0.0
"""cara daftar nya gimana?""",Information,1.0
"""Klo ubah password?""",Information,1.0
"""Saya ada kendala pembayaran nih""",Problem,1.0
"""Promo apa yang saat ini tersedia?""",Information,1.0
"""ada indikator loss merah""",Problem,0.0
"""Internet""",Problem,0.0
"""Kalo mau relokasi dong""",Request,1.0
"""Inet saya down""",Problem,1.0
"""tahun depan ppn nya berapa? 11% atau 12%""",Information,1.0
"""nanya perihal promo""",Information,1.0
"""bisa diinformasikan biaya bulanan saya saat ini berapa?""",Information,1.0
"""berapa lama proses intalasinya?""",Information,1.0
"""Mau bayar""",Problem,0.0
"""Bagaimana cara cek ping dan tracert apabila ada kendala akses website?""",Information,0.6
"""Tidak cukup, terima kasih""",Problem,0.0
"""Gimana promo nya""",Information,1.0
"""mau tanya paket yang available apa ajaa ya?""",Information,1.0
"""sebutkan cara yang lengkap untuk pergantian data""",Problem,0.0
"""Dimana saya bisa mendapatkan username dan password untuk login ke my biznet tersebut?""",Information,1.0
"""cara bayar biznet home ?""",Information,1.0
"""Virtual account betapa""",Problem,0.0
"""kabel nya ada yang putus kaya nya min""",Problem,1.0
"""ok terima kasih""",Problem,0.0
"""apa ada kontak sales yang bisa saya hubungi?""",Information,1.0
"""Kalau ada kendala akses aplikasi, apakah perlu cek ping dan tracert juga?""",Problem,0.6666666666666666
"""bayar dengan cara di cicil apakah bisa ?""",Information,1.0
"""Terminate gimana?""",Information,1.0
"""apakah ada promo 6+6?""",Information,1.0
"""saya mau relokasi""",Request,1.0
"""ga punya akunnya""",Problem,0.0
"""bayar dengan cara hutang ?""",Information,1.0
"""minta nomornya""",Request,1.0
"""jadi bagaimana cara termudah untuk dapat saya order promo tersebt""",Information,1.0
"""promo 2+1 saja""",Information,1.0
"""selain kartu kredit, pembayarannya bisa menggunakan apa aja ya?""",Information,1.0
"""saya tidak mau ribet""",Problem,0.0
"""Apakah ada promo 2+1""",Information,1.0
"""ada whatsappnya ga?""",Information,1.0
"""bagaimana cek ping dan tracert aplikasi di android?""",Information,1.0
"""mahal soalnya klo telp ke contact center""",Problem,0.0
"""pakai yang 0D bisa gak?""",Information,1.0
"""Bisa di info aja nomor va buat bayar""",Information,1.0
"""Untuk promo nya?""",Information,1.0
"""apakah bisa untuk relokasi?""",Request,0.6666666666666666
"""kantor cabang di cibinong dimana?""",Information,1.0
"""maksimal penarikan kabel berapa meter""",Information,1.0
"""Promo 12+5""",Information,1.0
"""tidak ada paket 1B, adanya paket 1D?""",Information,1.0
"""Username sama pass loginnya apa ?""",Information,1.0
"""tolong di bantu promo 3+1""",Request,0.5
"""tagihan di bayarin teman ?""",Information,1.0
"""masih kemahalan promonya, ada promo yang lebih murah nggk?""",Information,1.0
"""pembayarannya bisa di store terdekat gak?""",Information,1.0
"""saya ada 7 perangkat aktif di rumah""",Problem,0.0
"""bagaimana kalo tagihan belum dibayarkan ?""",Information,1.0
"""saya mau promo yang 2+1 ada nggak?""",Information,1.0
"""Siang, saya Ganjar saya mau berlangganan layanan internet dan TV untuk dirumah saya. Di Biznet ini layanannya apa saja ya?""",Information,1.0
"""di my biznet no promo available, kenapa?""",Information,0.75
"""Lambat internet""",Problem,1.0
"""saya buka dari aplikasinya kok ada?""",Problem,0.5
"""beda gini sih jawabannya""",Problem,0.0
"""Tidak jadi ikut promo""",Information,1.0
"""Mau bulanan saja""",Problem,0.0
"""boleh dibantu promo apa saja yang berlaku?""",Information,1.0
"""kalau 1D gimana?""",Information,1.0
"""saya ingin melakukan pembayaran namun nama yang tertera pada virtual account saya tidak sesuai, saya harus bagaimana""",Problem,0.0
"""ok, kalau tempat saya untuk rt rw net apa bisa dipasang?""",Information,1.0
"""Speed test cuma dapat 10 mbps""",Problem,0.0
"""pembayarannya bisa di branch terdekat gak?""",Information,1.0
"""pembayaran di tolak""",Problem,0.0
"""Bagaimana cara ganti ssid dan password wifi?""",Information,1.0
"""terimakasih, siapa nama atasan anda ?""",Information,1.0
"""Masih sama ini""",Problem,0.0
"""kalau untuk kantor apa bisa pakai biznet home?""",Information,1.0
"""Kenapa kendala terus ya ini""",Problem,1.0
"""tadi katanya nggak ada""",Problem,0.0
"""kalo sudah beberapa kali disambung gimana itu min kabel nya""",Problem,0.0
"""kalau ruko apa bisa pakai biznet home?""",Information,1.0
"""Coba cek sama minta teknisi cek ke rumah""",Request,1.0
"""ada promo gak?""",Information,1.0
"""saya belum terbantu ini""",Problem,0.0
"""kalau metode pembayarannya bisa dengan apa saja?""",Information,1.0
"""cara pembayaran mebbunakan livin mandiri""",Problem,0.0
"""Langsung aja kirim teknisi""",Problem,0.0
"""cara bayar""",Problem,0.0
"""lebih baik ordernya lewat mana nih?""",Information,1.0
"""lewat WA ini atau aplokasi saja?""",Information,1.0
"""Saya sudah bayar tapi internetnya belum bisa digunakan. Kenapa ya?""",Problem,0.5
"""berapa maksimal power modem min?""",Information,0.6
"""Klo ngga ada yg dateng""",Problem,0.0
"""Saya terminate aja lah""",Problem,0.0
"""pemasangan baru promo tahunan jadi berapa?""",Information,0.5555555555555556
"""tagihan dan virtual account berbeda ?""",Information,1.0
"""cara lain ada ngga""",Problem,0.0
"""Boleh Kak, alamat rumah saya di Komplek Depnaker, Jl Parkit Blok C. 48, jaka setia, bekasi Selatan Kota Bekasi 17147""",Problem,0.0
"""saya kan punya id lain""",Problem,0.0
"""Saya sudah bayar, kenapa masih ada tagihan di virtual account?""",Problem,0.5
"""dan info adik saya lagi kendala""",Problem,0.5
"""internet cepat tanpa FUP""",Information,1.0
"""kalau dengan cicilan kartu kredit apakah bisa?""",Information,1.0
"""Saya mau bertanya""",Problem,0.0
"""alamat saya belum tercover, harus gimana biar ke cover?""",Information,1.0
"""mau terhubung ke CS""",Problem,0.0
"""kalau 9+3 jadi berapa?""",Information,1.0
"""km namanya emang siapa ya?""",Information,1.0
"""kalo internet saya sering lamabt knp?""",Information,1.0
"""Saya punya id lain""",Problem,0.0
"""Apakah bisa melakukan pembayaran dengan kartu kredit?""",Information,1.0
"""bantu aku donk""",Problem,0.0
"""promo untuk tahun depan apa ya?""",Information,1.0
"""Tolong diinformasikan paket layanan yang tersedia untuk rumah saya""",Request,1.0
"""apa ada paket dengan tv?""",Information,1.0
"""tidak ada promo free biaya instalasi?""",Information,1.0
"""Formulir autodebet CC bisa didapat di mana?""",Information,1.0
"""harganya berapa?""",Information,1.0
"""koneksi dirumah saya lemot yah""",Problem,1.0
"""apa bisa mendaftarkan autodebet untuk pembayaran biznet?""",Information,1.0
"""Mau beli promo""",Information,1.0
"""bisa pakai STB merek lain?""",Information,1.0
"""Saya mau yang layanan Home internet 1D""",Problem,0.0
"""saya minta info promo lagi dong""",Information,0.6666666666666666
"""Cara bayar tokopedia""",Problem,0.0
"""promo""",Information,1.0
"""kenapa gak bisa bantu cek, kan IDnya sudah saya info""",Information,0.6666666666666666
"""iya iya nggak usah di bom chat gtu dong""",Problem,0.0
"""status akunnya gimana?""",Information,1.0
"""Saya tidak bisa bayat, Infonya no anda tidak terdaftar,""",Problem,1.0
"""Internet saya ga bisa konek ke iphone kak""",Problem,1.0
"""mau order paket internet biznet di banten""",Problem,0.0
"""ada promo untuk iptv?""",Information,1.0
"""minta detail dan pastinya dong buat harga dari promo, lebih baik saya pilih ya mana nih?""",Information,0.7142857142857143
"""Saya membutuhkan layanan internet dengan penggunaan IP Static apakah Biznet menyediakan?""",Information,1.0
"""berapa hari estimasi pemasangan?""",Information,0.6
"""mau tanya paket yang available apa ajaa ya?""",Information,1.0
"""ada daftar channel nya ga?""",Information,1.0
"""kalau terdaftar autodebet apakah tetap bisa mengikuti promo?""",Information,1.0
"""apakah ada sales yang bisa saya hubungi?""",Information,1.0
"""bagaimana cara untuk pemutusan jaringan?""",Information,1.0
"""mau tanya paket yang available apa ajaa yaa untuk area jakarta?""",Information,1.0
"""udh restart router masih sama""",Problem,1.0
"""ga ada HBO ya?""",Information,1.0
"""ada nomor wa sales area gianyar?""",Information,1.0
"""Saya gabisa bayar""",Problem,0.0
"""Kalau terdaftar autodebet bagaimana langkah untuk terminasi?""",Request,0.6666666666666666
"""di bogor apa bisa pasang IPTV nya saja tanpa internet""",Problem,0.0
"""Saya ada kendala pembayaran""",Problem,1.0
"""bukannya promo 12+5 itu benarnya  12+6 ya""",Information,1.0
"""jadi dari sini urang update informaisnya ya?""",Information,1.0
"""teman saya ada pakai biznet metronet, apa bisa dipasang biznet iptv di akunnya?""",Information,1.0
"""Kalau begitu cara pendaftaran layanan Biznet Home bagai mana?""",Information,1.0
"""biznet ada layanan apa saja?""",Information,1.0
"""Berapa lama proses terminasi?""",Information,0.6
"""saya ada 2 router dengan 15 perangkat""",Problem,1.0
"""call center biznet home""",Problem,0.0
"""apakah tidak ada biaya waive untuk pinalty nya""",Information,1.0
"""misal saya baut order berapa lama linknya bisa dibayar ya?""",Information,1.0
"""Mau rubah password gimana caranya?""",Information,1.0
"""promo yang available apa aja ya?""",Information,1.0
"""Kalau sudah isi formulir terminasi namun ada tagihan masuk ke email, apa yang harus saya lakukan?""",Request,0.6666666666666666
"""Saya mau yang layanan Biznet Home Internet 1D, tolong saya diberikan detail harganya?""",Request,0.6666666666666666
"""Apakah ada promo 6+6?""",Information,1.0
"""ini belom dibales""",Problem,0.0
"""kemarin saya ditawarin promo itu""",Information,1.0
"""ada HBO?""",Information,1.0
"""tanya produk""",Problem,0.0
"""bayar lewat mana cok""",Problem,0.0
"""Tolong berikan saya detail harganya termasuk dengan PPN dengan sewa modem""",Problem,0.5
"""berapa saja kecepatan paket biznet""",Information,1.0
"""kata SPV saya unlimited selama order masih ada?""",Information,1.0
"""anda kenal SPV saya nggak?""",Information,1.0
"""Kenapa 1500933 sulit dihubungi?""",Problem,0.5
"""kendala tagihan berbeda""",Problem,1.0
"""kalau news ada apa aja?""",Information,1.0
"""kalo buat bayar lebih cepat lewat mana ya?""",Information,1.0
"""produk yang murah meriah""",Problem,0.0
"""router apa yg recomended?""",Problem,0.6666666666666666
"""Saya mau yang dengan beli modem saja deh, tolong berikan detail harnganya Kak""",Problem,0.5
"""bayarin dong min""",Problem,0.0
"""kalau produk lainnya apa aja ya""",Problem,0.0
"""bulan depan gua ganti""",Problem,0.0
"""ada lagi ga paket lainnya""",Problem,0.0
"""Mau tau cara ganti password wifi gimana ya?""",Information,1.0
"""saya mau pasang iptv, berapa harga untuk pemasangan paket iptv?""",Information,0.7142857142857143
"""kalo paket perusahaan ada ngga""",Problem,0.0
"""tolong transferin uang ke saya dong buat bayar biznet ini""",Request,1.0
"""Untuk layanan internet dan TV d biznet apaan aja?""",Information,1.0
"""pemasangan nya dari siapa nanti?""",Request,0.6666666666666666
"""kan lu assisten, bantuin gua lah buat bayar ini tagihan""",Problem,0.0
"""Kalo ganti password Wifi gimana?""",Information,1.0
"""Apakah ada promo berlangganan baru saat ini?""",Information,1.0
"""iya kendala bayar, karena uangnya belum ada, gimana nih bot""",Problem,1.0
"""internet tidak bisa digunakan""",Problem,1.0
"""Untuk area sumatra ada paket apa aja?""",Information,1.0
"""apa ada nat geo di chanel IPTV nya?""",Information,1.0
"""memang kapan masa tenggang akun gua?""",Information,1.0
"""Boleh, tolong beritahu saya paket layanannya apa saja""",Request,0.5
"""Kalau mau tambah aku biznet baru dengan KTP yang sama apakah bisa?""",Information,1.0
"""saya mau chat dengan customer service""",Problem,0.0
"""iya kapan tanggalnya, butuh tanggal pastinya jatoh di tanggal berapa""",Information,1.0
"""Cara change data dong""",Problem,0.0
"""sisa kuota saya brp?""",Information,1.0
"""Saya mau yang kombinasi paket internet dan IPTV""",Problem,0.0
"""Kalau ada kabel yang terputus, berapa lama tim teknisi akan datang melakukan perbaikan?""",Information,0.6
"""emang itu kalo nggak bayar bakal di ambil modemnya""",Problem,0.0
"""saya mau ikut promo 8+4""",Information,1.0
"""saya taunya modem sajya sewa atau beli dimana?""",Information,0.6
"""Apakah layanan saya bisa dilakukan relokasi ke daerah sumatra barat?""",Request,0.6666666666666666
"""Kalau dalam waktu 1x24 jam tidak ada kunjungan tim teknisi, apakah akan ada kompensasi?""",Information,1.0
"""Kalo mau nambah IPTV gimana?""",Information,1.0
"""Mau change emial aku bisa ga di Biznet""",Problem,0.0
"""Mau promo 12+5 ada ga?""",Information,1.0
"""ya ga mau tau, saya kemarin ditawarin promo 8+4""",Information,1.0
"""apakah perlu hubungin Customer Service?""",Information,1.0
"""kenapa massa aktif saya selalu maju?""",Problem,0.5
"""Tolong berikan saya detail harganya untuk paket internet dan IPTV""",Request,1.0
"""Saya salah bayar ke nomor virtual account orang lain, apa yang harus saya lakukan?""",Information,1.0
"""Untuk pembayaran kemana ya?""",Information,1.0
"""bisa perubahan data ga?""",Information,1.0
"""Apa kesalahan bayar ke akun lain bisa direfund?""",Information,1.0
"""Kalo ganti paket gimana?""",Request,0.6666666666666666
"""Untuk trasnfer bank ada bank apa saja?""",Information,1.0
"""apakah bisa mengganti email dan nomor hp di kaun?""",Information,1.0
"""apa bisa ganti kepemilikan biznet?""",Information,1.0
